log: 1, 4, 7, 1, 6, 8, 2, 8, 8, 6, 9, 10, 9, 10, 9, 4, 10, 7, 10, 10
log: 1, 4, 7, 1, 6, 8, 2, 8, 8, 6, 9, 10, 9, 9, 10, 4, 10, 7, 10, 10
log: 1, 4, 7, 1, 6, 8, 2, 8, 8, 6, 9, 10, 9, 9, 4, 10, 10, 7, 10, 10
log: 1, 4, 7, 1, 6, 8, 2, 8, 8, 6, 9, 10, 9, 9, 4, 10, 7, 10, 10, 10
log: 1, 4, 1, 7, 6, 8, 2, 8, 8, 6, 9, 10, 9, 9, 4, 10, 7, 10, 10, 10
log: 1, 4, 1, 6, 7, 8, 2, 8, 8, 6, 9, 10, 9, 9, 4, 10, 7, 10, 10, 10
log: 1, 4, 1, 6, 7, 2, 8, 8, 8, 6, 9, 10, 9, 9, 4, 10, 7, 10, 10, 10
log: 1, 4, 1, 6, 7, 2, 8, 8, 6, 8, 9, 10, 9, 9, 4, 10, 7, 10, 10, 10
log: 1, 4, 1, 6, 7, 2, 8, 8, 6, 8, 9, 9, 10, 9, 4, 10, 7, 10, 10, 10
log: 1, 4, 1, 6, 7, 2, 8, 8, 6, 8, 9, 9, 9, 10, 4, 10, 7, 10, 10, 10
log: 1, 4, 1, 6, 7, 2, 8, 8, 6, 8, 9, 9, 9, 4, 10, 10, 7, 10, 10, 10
log: 1, 4, 1, 6, 7, 2, 8, 8, 6, 8, 9, 9, 9, 4, 10, 7, 10, 10, 10, 10
log: 1, 1, 4, 6, 7, 2, 8, 8, 6, 8, 9, 9, 9, 4, 10, 7, 10, 10, 10, 10
log: 1, 1, 4, 6, 2, 7, 8, 8, 6, 8, 9, 9, 9, 4, 10, 7, 10, 10, 10, 10
log: 1, 1, 4, 6, 2, 7, 8, 6, 8, 8, 9, 9, 9, 4, 10, 7, 10, 10, 10, 10
log: 1, 1, 4, 6, 2, 7, 8, 6, 8, 8, 9, 9, 4, 9, 10, 7, 10, 10, 10, 10
log: 1, 1, 4, 6, 2, 7, 8, 6, 8, 8, 9, 9, 4, 9, 7, 10, 10, 10, 10, 10
log: 1, 1, 4, 2, 6, 7, 8, 6, 8, 8, 9, 9, 4, 9, 7, 10, 10, 10, 10, 10
log: 1, 1, 4, 2, 6, 7, 6, 8, 8, 8, 9, 9, 4, 9, 7, 10, 10, 10, 10, 10
log: 1, 1, 4, 2, 6, 7, 6, 8, 8, 8, 9, 4, 9, 9, 7, 10, 10, 10, 10, 10
log: 1, 1, 4, 2, 6, 7, 6, 8, 8, 8, 9, 4, 9, 7, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 7, 6, 8, 8, 8, 9, 4, 9, 7, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 7, 8, 8, 8, 9, 4, 9, 7, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 7, 8, 8, 8, 4, 9, 9, 7, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 7, 8, 8, 8, 4, 9, 7, 9, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 7, 8, 8, 4, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 7, 8, 8, 4, 8, 7, 9, 9, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 7, 8, 4, 8, 8, 7, 9, 9, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 7, 8, 4, 8, 7, 8, 9, 9, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 7, 4, 8, 8, 7, 8, 9, 9, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 7, 4, 8, 7, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 4, 7, 8, 7, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 6, 4, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 6, 4, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10
log: 1, 1, 2, 4, 4, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10
